Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
25/05/2015,"19 THE WATERFRONT, DROMOD, LEITRIM",,Leitrim,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/05/2015,"2 RUE, JAMESTOWN, CARRICK ON SHANNON",,Leitrim,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/05/2015,"DRUMANY COTTAGE, DRUMANY, FOXFIELD",,Leitrim,"€79,900.00",No,No,Second-Hand Dwelling house /Apartment,
26/05/2015,"17 Woodford Green, Newtowngore",,Leitrim,"€30,275.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
26/05/2015,"26 CNOC AN LUIR, DRUMSHAMBO, CO LEITRIM",,Leitrim,"€73,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/05/2015,"Apartment No. 5, Hawthorne Crescent, Carrick on Shannon",,Leitrim,"€57,268.72",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/05/2015,"CORNAROY COTTAGE, CORNAROY, DRUMSHANBO",,Leitrim,"€257,500.00",No,No,Second-Hand Dwelling house /Apartment,
27/05/2015,"SHANCURRY, DRUMSHANBO, CO LEITRIM",,Leitrim,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/05/2015,"WOODSIDE, BALLINAMORE, LEITRIM",,Leitrim,"€217,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/05/2015,"CHURCH ST, CARRIGALLEN, LEITRIM",,Leitrim,"€30,500.00",No,No,Second-Hand Dwelling house /Apartment,
29/05/2015,"2 MILLVIEW PARK, NEWTOWNGONE, CO LEITRIM",,Leitrim,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/05/2015,"2 The Willows, Willowfield Road, Balllinamore",,Leitrim,"€61,674.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
02/06/2015,"1 LISCONOR, KILCLARE, CARRICK ON SHANNON",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/06/2015,"37 MACOISIN PLACE, DROMOD, COUNTY LEITRIM",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/06/2015,"ARDAGH, FENAGK, BALLINAMORE",,Leitrim,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/06/2015,"2 CROWN HEIGHTS, LURGANBOY, MANORHAMILTON",,Leitrim,"€63,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/06/2015,"CLOODRUMMAN BEG COTTAGE, FOXFIELD, KESHKERRIGAN",,Leitrim,"€89,950.00",No,No,Second-Hand Dwelling house /Apartment,
08/06/2015,"DRUMANY FOXFIELD, DRUMANY LODGE, FOXFIELD",,Leitrim,"€149,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/06/2015,"4 THE PLAZA, CENTRAL PARK, CARRICK-ON-SHANNON",,Leitrim,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/06/2015,"Attyrory, Carrick-on-Shannon",,Leitrim,"€189,427.31",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
12/06/2015,"14 ROS AIRGID, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/06/2015,"CLOONCAHIR LODGE, MOHILL, LEITRIM",,Leitrim,"€196,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/06/2015,"DRUMERKEANE, AUGHAVAS, LEITRIM",,Leitrim,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/06/2015,"MAIN STREET, MOHILL, LEITRIM",,Leitrim,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/06/2015,"SUNNYMORE, CLOONE, CO LEITRIM",,Leitrim,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/06/2015,"52 Gleann Dara, Manorhamilton",,Leitrim,"€75,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
22/06/2015,"CARRICKAVOHER, AUGHAVAS, LEITRIM",,Leitrim,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,
23/06/2015,"6 PAIRC MEALA, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€51,000.00",No,No,Second-Hand Dwelling house /Apartment,
23/06/2015,"Battlebridge, Leitrim Village",,Leitrim,"€69,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/06/2015,"20 Lakeview, Keshkerrigan",,Leitrim,"€61,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
26/06/2015,"22 Lakeview, Keshkerrigan",,Leitrim,"€61,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
26/06/2015,"CORRANEARY, AUGHAVAS, LEITRIM",,Leitrim,"€138,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/06/2015,"TOWNLAND OF CORAWHILA, CORRY P O, CARRICK ON SHANNON",,Leitrim,"€25,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/06/2015,"21 THE PLAZA, CENTRAL PARK, CARRICK ON SHANNON",,Leitrim,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,
30/06/2015,"URAGH, KINLOUGH, CO LEITRIM",,Leitrim,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/07/2015,"11 Marymount, Carrick on Shannon",,Leitrim,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/07/2015,"11 SKREENY MANOR, MANORHAMILTON, LEITRIM",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/07/2015,"20 MAC RAGHNAILL COURT, LOUTH RYNN ESTATE, MOHILL",,Leitrim,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/07/2015,"25 LORD LEITRIM COURT, LOUTH RINN, MOHILL",,Leitrim,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/07/2015,"COOLGRAINNE, DOWRA, CO LEITRIM",,Leitrim,"€16,500.00",No,No,Second-Hand Dwelling house /Apartment,
03/07/2015,"7 Church Manor, Carrigallen",,Leitrim,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,
03/07/2015,"APARTMENT 28 COURTHOUSE BLOCK, LANDMARK COURT, CARRICK ON SHANNON",,Leitrim,"€54,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/07/2015,"17 GORT AOIBHIN, LISCARA, CARRICK ON SHANNON",,Leitrim,"€27,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/07/2015,"CORBALLY, DUBLIN ROAD, CARRICK ON SHANNON",,Leitrim,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/07/2015,"Shannon Quay, Rooskey",,Leitrim,"€840,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
09/07/2015,"1A SPEERS GREEN, DROMAHAIRE, LEITRIM",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/07/2015,"CORNALECK, DRUMSHANBO, CO. LEITRIM",,Leitrim,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/07/2015,"MAIN STREET, BALLINAMORE, CO LEITRIM",,Leitrim,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/07/2015,"17 MAIGH GLAS, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/07/2015,"No 8 Priors Point, Attyrory, Carrick on Shannon",,Leitrim,"€189,427.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
13/07/2015,"4 SUMMERHILL COURT, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/07/2015,"6 CONVENT ROAD, BALLINAMORE, CO LEITRIM",,Leitrim,"€16,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/07/2015,"MAIN ST, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€26,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/07/2015,"15 Carrick View, Carrick on Shannon",,Leitrim,"€62,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/07/2015,"8 THE GRANGE, DRUMSNA, CARRICK ON SHANNON",,Leitrim,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/07/2015,"ROSSY SCHOOL HOUSE, KESHCARRIGAN, CO. LEITRIM",,Leitrim,"€26,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/07/2015,"NO4, DRUMSNA",,Leitrim,"€52,863.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
21/07/2015,"18 RIVERVIEW, SUMMERHILL, CARRICK ON SHANNON",,Leitrim,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/07/2015,"8 ROS AIRGID, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€36,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/07/2015,"23 CLUAIN SI, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/07/2015,"CARROWCRIN, DROMAHAIR, CO LEITRIM",,Leitrim,"€96,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/07/2015,"9 PRIORS POINT, ATTYRORY, CARRICK ON SHANNON",,Leitrim,"€189,427.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/07/2015,"CLOONBONIAGH SOUTH, MOHILL, LEITRIM",,Leitrim,"€97,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/07/2015,"1 GLENN DARA, TULLY, BALLINAMORE",,Leitrim,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/07/2015,"10 Cois na hAbhainn, Tullaghan",,Leitrim,"€40,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
29/07/2015,"BREDAGH, CARRIGALLEN, LEITRIM",,Leitrim,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/07/2015,"CLONBONEY, DROMOD, LEITRIM",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/07/2015,"1 Gleann Dara, Manorhamilton",,Leitrim,"€26,432.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
31/07/2015,"14 LAKEVIEW, KESHKERRIGAN, LEITRIM",,Leitrim,"€69,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/07/2015,"ROSCARBAN, DRUMCONG, CARRICK ON SHANNON",,Leitrim,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,
03/08/2015,"28 ARD NA CUAIN, DROMOD, LEITRIM",,Leitrim,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/08/2015,"35 MAIGH GLAS, LISCARA, CARRICK ON SHANNON",,Leitrim,"€49,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/08/2015,"CASTLEMOYLE, MANORHAMILTON, LEITRIM",,Leitrim,"€87,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/08/2015,"Glennan More, Ballinamore",,Leitrim,"€86,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
06/08/2015,"4 BOTHER SAILEACH, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€43,500.00",No,No,Second-Hand Dwelling house /Apartment,
07/08/2015,"LISGAVNEEN, DRUMKEERIN, CO LEITRIM",,Leitrim,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/08/2015,"DUNGORMAN, LEITRIM PO, LEITRIM",,Leitrim,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,
11/08/2015,"12 BREFFNI HEIGHTS, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€72,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/08/2015,"32B OAKFIELD MANOR, KINLOUGH, LEITRIM",,Leitrim,"€62,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/08/2015,"GUBADRUISH, GORVAGH, MOHILL",,Leitrim,"€149,950.00",No,No,Second-Hand Dwelling house /Apartment,
12/08/2015,"HAWTHORN LODGE, CORNASHAMSOGE, DRUMSHAMBO",,Leitrim,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/08/2015,"ROSS POINT, ROSSINVER, CO LEITRIM",,Leitrim,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,
17/08/2015,"32 MAIGH GLAS, LISCARA, CARRICK ON SHANNON",,Leitrim,"€37,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/08/2015,"19 OAKFIELD LAWN, KINLOUGH, LEITRIM",,Leitrim,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/08/2015,"2 GRACE COURT, DROMOD, LEITRIM",,Leitrim,"€69,000.00",No,No,Second-Hand Dwelling house /Apartment,
19/08/2015,"DERRYFECKL, ROOSKY, LEITRIM",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
20/08/2015,"2 LANA ELE, DUN RI, CARRICK ON SHANNON",,Leitrim,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/08/2015,"27 WATERFRONT, DRUMSHANBO RD, LEITRIM VILLAGE",,Leitrim,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/08/2015,"CURRAGHATAWY, BALLINAMORE, CO LEITRIM",,Leitrim,"€178,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/08/2015,"APT C 4, SHANNON COVE, DROMOD",,Leitrim,"€99,900.00",No,No,Second-Hand Dwelling house /Apartment,
25/08/2015,"CATTAN, MOHILL, LEITRIM",,Leitrim,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/08/2015,"GORTNALOUGHER, CLOONE, LEITRIM",,Leitrim,"€99,900.00",No,No,Second-Hand Dwelling house /Apartment,
26/08/2015,"GALLAGHER'S COTTAGE, KNOCKACULION, AGHACASHEL",,Leitrim,"€35,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
26/08/2015,"MACKEN, LEITRIM VILLAGE, CO. LEITRIM",,Leitrim,"€324,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/08/2015,"ST BRIDGIDS, CORDERRY  KILLARGUE, DROMAHAIR",,Leitrim,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/08/2015,"2 LORD LEITRIM COURT, LOUTH RYNN, MOHILL LEITRIM",,Leitrim,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/08/2015,"3 DRISTERNAN, DRUMSHAMBO, LEITRIM",,Leitrim,"€37,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/08/2015,"5 Shannon Quay, Rooskey",,Leitrim,"€101,321.58",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
28/08/2015,"9 RIVERVIEW BLOCK, LANDMARK COURT, CARRICK ON SHANNON",,Leitrim,"€62,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/08/2015,"TULLYNAROOG, DRUMKEERIN, LEITRIM",,Leitrim,"€24,191.00",Yes,No,Second-Hand Dwelling house /Apartment,
29/08/2015,"57 ST PATRICKS PARK, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/08/2015,"10 SHANNON COVE, DROMOD, LEITRIM",,Leitrim,"€156,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/08/2015,"4 PAIRC MEALA, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
31/08/2015,"CARRICKFAD, FIVEMILEBOURNE, CO LEITRIM",,Leitrim,"€213,000.00",No,No,Second-Hand Dwelling house /Apartment,
04/09/2015,"29 Shannon Quays, Rooskey",,Leitrim,"€85,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
04/09/2015,"6 CHURCH MANOR, CARRIGALLEN, LEITRIM",,Leitrim,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/09/2015,"1 FAN NA GREINE, DROMOD, LEITRIM",,Leitrim,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/09/2015,"7 MELVIN FIELDS, KINLOUGH, LEITRIM",,Leitrim,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/09/2015,"Aughriman, Drumshanbo, County Leitrim",,Leitrim,"€60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
09/09/2015,"7 Rosebank Cove, Carrick on Shannon",,Leitrim,"€229,075.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
09/09/2015,"LISGRUDY, BALLINAMORE, COUNTY LEITRIM",,Leitrim,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/09/2015,"11 THE PADDOCKS, HARTLEY, CARRICK ON SHANNON",,Leitrim,"€76,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/09/2015,"20 AN CUAN, GOLF LINKS RD, BALLINAMORE",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/09/2015,"APARTMENT 27, THE COUNTY APARTMENTS, CARRICK-ON-SHANNON",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
10/09/2015,"CEDAR LODGE, AUGHAMEELTA, DROMAHAIRE",,Leitrim,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,
11/09/2015,"31 SHANNON HAVEN, DROMOD, CO LEITRIM",,Leitrim,"€109,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/09/2015,"6 SEA VIEW, DROWES BAR SITE, TULLAGHAN",,Leitrim,"€79,521.00",Yes,No,Second-Hand Dwelling house /Apartment,
14/09/2015,"DRUMKILLA COTTAGE, DRUMKILLA, MOHILL",,Leitrim,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/09/2015,"12 RIVER MEADOW, DROMOD, LEITRIM",,Leitrim,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/09/2015,"KEENHEEN, CARRIGALLEN, BALLINAMORE",,Leitrim,"€28,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/09/2015,"49 SHANNON GROVE, CARRICK ON SHANNON, CO LEITRIM",,Leitrim,"€102,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/09/2015,"LISDUFF, DRUMSNA, LEITRIM",,Leitrim,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/09/2015,"18 AYR FIELD MANOR, CARRICK ON SHANNON, LEITRIM",,Leitrim,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,
18/09/2015,"GUBBACREENY, BARRROAD, LEITRIM",,Leitrim,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,
21/09/2015,"CORGAR GORVAGH, GORVAGH, LEITRIM",,Leitrim,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/09/2015,"3 RAILWAY TERRACE, BALLINAMORE, COUNTY LEITRIM",,Leitrim,"€18,000.00",No,No,Second-Hand Dwelling house /Apartment,
22/09/2015,"DRUMCOORA, DRUMSHANBO, LEITRIM",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
23/09/2015,"10 Shannon Quays, Rooskey",,Leitrim,"€115,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
23/09/2015,"KILLANANIMA, DROMAHAIR, CO LEITRIM",,Leitrim,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,
23/09/2015,"The Waterfront, Leitrim Village",,Leitrim,"€246,696.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
24/09/2015,"10 CROFTON CT, LOUTH RYNN ESTATE MOHILL, LEITRIM",,Leitrim,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/09/2015,"19 CLEMENTS COURT, LOUTH RYNN, LEITRIM",,Leitrim,"€73,000.00",No,No,Second-Hand Dwelling house /Apartment,
24/09/2015,"7 LAKE VIEW, KESHCARRIGAN, CO. LEITRIM",,Leitrim,"€59,900.00",No,No,Second-Hand Dwelling house /Apartment,
25/09/2015,"10 CLUIN EIFLINN, DROMID, CO LEITRIM",,Leitrim,"€71,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/09/2015,"55 Shannon Quay, Rooskey",,Leitrim,"€62,000.00",No,Yes,New Dwelling house /Apartment,less than 38 sq metres
27/09/2015,"5 RIVERMEADOW, DROMOD, LEITRIM",,Leitrim,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,
29/09/2015,"EAST BARRS, GLENFARNE, CO LEITRIM",,Leitrim,"€53,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/10/2015,"14 CLOONEEN PARK, MANORHAMILTON, LEITRIM",,Leitrim,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/10/2015,"CARROWCRIN, DROMAHARA, LEITRIM",,Leitrim,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/10/2015,"DOONKELLY, FIVEMILEBOURNE, LEITRIM",,Leitrim,"€179,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/10/2015,"GORT, JAMESTOWN, CARRICK ON SHANNON",,Leitrim,"€20,000.00",No,No,Second-Hand Dwelling house /Apartment,
01/10/2015,"TYNTE LODGE, TULLYAGHAN, CO LEITRIM",,Leitrim,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/10/2015,"3 THE GRANGE, DRUMSNA, LEITRIM",,Leitrim,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,
02/10/2015,"DRUMREASK, MOHILL, LEITRIM",,Leitrim,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,
05/10/2015,"11 Cluain Alainn, Carrigallen, Leitrim",,Leitrim,"€39,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
06/10/2015,"CASTLE ST, MANORHAMILTON, LEITRIM",,Leitrim,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,
07/10/2015,"19 CARBERY COAST, TULLAGHAN, LEITRIM",,Leitrim,"€42,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/10/2015,"36 CLUAIN ARD, LISNAGAT, CARRICK ON SHANNON",,Leitrim,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,
08/10/2015,"CORGLASS, DRUMCONG, CARRICK ON SHANNON",,Leitrim,"€133,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/10/2015,"11 WOODGREEN, FOREST PARK, DROMAHAIRE",,Leitrim,"€61,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/10/2015,"29  The Stables, Duncarbry, Tullaghan",,Leitrim,"€65,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
09/10/2015,"5 MOUNTAIN VIEW, DRUMSHAMBO, CO LEITRIM",,Leitrim,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/10/2015,"9 AN GHAIRDIN, KESHCARRIGAN, CO LEITRIM",,Leitrim,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/10/2015,"DRUMNACROSS, GLENCAR, MANORHAMILTON",,Leitrim,"€188,000.00",No,No,Second-Hand Dwelling house /Apartment,
09/10/2015,"SONNAGHCONNER, AUGHAVAS, CO LEITRIM",,Leitrim,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/10/2015,"5 CLUAIN ALAINN, CARRIGALLEN, CO LEITRIM",,Leitrim,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,
12/10/2015,"HARTLEY, CARRICK ON SHANNON, CO LEITRIM",,Leitrim,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/10/2015,"12 THE WATERFRONT, LEITRIM VILLAGE, CO. LEITRIM",,Leitrim,"€57,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/10/2015,"3 Ard na Si, Mohill",,Leitrim,"€150,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
14/10/2015,"5 WILLOW COURT, BALLINAMORE, CO LEITRIM",,Leitrim,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/10/2015,"7 Carraig Ard, Lisnagot, carrick-on-shannon",,Leitrim,"€85,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
14/10/2015,"DRUMKERRIB, LISGILLICK GLEBE, BALLINAMORE",,Leitrim,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/10/2015,"MAIN ST, JAMESTOWN, LEITRIM",,Leitrim,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,
14/10/2015,"TAWLEY, CASTLEGAL, LEITRIM",,Leitrim,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/10/2015,"4 GORT AOIBHIN, LIS CARA, CARRICK ON SHANNON",,Leitrim,"€32,000.00",No,No,Second-Hand Dwelling house /Apartment,
15/10/2015,"43 MAIGH GLAS, LISCARA, CARRICKONSHANNON",,Leitrim,"€35,242.29",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
15/10/2015,"Tawnamachugh, Glencar",,Leitrim,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,
16/10/2015,"3 shannon quays, rooskey",,Leitrim,"€60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
16/10/2015,"CORRONEARY, AUGHAVAS",,Leitrim,"€170,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
19/10/2015,"2 Crannog, Keshcarrigan",,Leitrim,"€35,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
